uuid,teos_volume,ammonia_volume,water_volume,ethanol_volume,dilution_volume_fraction,silica_mass_conc,silica_mass_fraction,ethanol_dilute_vol,sample_dilute_vol,dilute_well,target_volume,teos_vol_frac,ammonia_vol_frac,water_vol_frac,ethanol_vol_frac,ap_distance,experiment_status
4fd21940-a331-4524-b730-cf76de1b4d8d,50.0,124.0,165.0,1361.0,0.3626822789443211,7.951422408600025,0.0096739219879481,,,,1700.0,0.029411764705882353,0.07294117647058823,0.09705882352941177,0.8005882352941176,,incomplete
8933d4b1-8929-4b58-a491-a0c55df30fed,83.0,58.0,175.0,1384.0,0.2181929202329421,13.216927464563108,0.0160854894089258,,,,1700.0,0.0488235294117647,0.03411764705882353,0.10294117647058823,0.8141176470588235,,incomplete
130093e4-2947-4d37-b73a-ed4c23442ab8,20.0,64.0,49.0,1567.0,0.9037943316576286,3.1908144353050045,0.0039823679231771,,,,1700.0,0.011764705882352941,0.03764705882352941,0.028823529411764706,0.9217647058823529,0.9043079618575716,complete
a3f7d49b-cc77-4468-aae0-ad451027ddc0,181.0,9.0,228.0,1283.0,0.1007433271746606,28.62561800247308,0.0343568351862768,,,,1701.0,0.10640799529688419,0.005291005291005291,0.13403880070546736,0.7542621987066431,1.4676588875830987,complete
f69628da-ff56-4f3a-ba2e-816036b87557,100.0,52.0,15.0,1534.0,0.1829714098338731,15.76115089575115,0.0196304299841148,,,,1701.0,0.058788947677836566,0.030570252792475015,0.008818342151675485,0.9018224573780129,1.4984385713003978,complete
eb5c038c-56ff-4457-93db-9b9702e3ff43,211.0,12.0,61.0,1415.0,0.0863781590983713,33.38621742002805,0.0409399336464846,,,,1699.0,0.12419070041200707,0.007062978222483814,0.03590347263095939,0.8328428487345497,1.627392739362228,complete
56898b1b-5aed-4595-ade6-5b73d45a7808,101.0,100.0,33.0,1467.0,0.1807631403602393,15.953694952703588,0.0197358794954142,,,,1701.0,0.059376837154614934,0.058788947677836566,0.019400352733686066,0.8624338624338624,1.7085548195732012,complete
ba91b97c-6a58-431f-99ae-091ae1a16bc8,23.0,33.0,19.0,1625.0,0.7794690471515859,3.699749221009375,0.0046496041247907,,,,1700.0,0.013529411764705882,0.019411764705882354,0.011176470588235295,0.9558823529411765,10.943193115906624,complete
e34d9838-8677-405f-b825-5068facac35e,39.0,137.0,186.0,1338.0,0.4722367515525867,6.106767401136641,0.0074069572647527,,,,1700.0,0.022941176470588236,0.08058823529411764,0.10941176470588235,0.7870588235294118,1.4341773168126055,complete
4ccc9a11-4c0b-48a4-848e-edcdd5c8da69,69.0,19.0,33.0,1579.0,0.2632899430410233,10.953095916582988,0.013683645647598,,,,1700.0,0.04058823529411765,0.011176470588235295,0.019411764705882354,0.9288235294117647,10.943193115906624,complete
4b56c2d8-0a77-4566-b8fe-51e66454dd75,19.0,48.0,160.0,1472.0,0.942469956960566,3.0598747246016065,0.0037599236093864,,,,1699.0,0.011183048852266038,0.028251912889935255,0.09417304296645085,0.8663919952913478,0.5432465091154008,complete
a6ee3a08-02cd-4703-9d6c-3721dad590c8,91.0,14.0,121.0,1475.0,0.2005504940693647,14.379620520917596,0.0176927203913818,,,,1701.0,0.053497942386831275,0.00823045267489712,0.07113462669018225,0.8671369782480893,0.5039232053596436,complete
8573b7f6-c239-4d33-aa19-58f59c7d0499,80.0,37.0,40.0,1543.0,0.2271872670263818,12.693669138002868,0.0157991563134008,,,,1700.0,0.047058823529411764,0.02176470588235294,0.023529411764705882,0.9076470588235294,10.943193115906624,complete
3a3f06cf-6324-44c0-9fbe-cbe35289073b,63.0,105.0,116.0,1415.0,0.2876248474590063,10.026393844193237,0.0122900798506506,,,,1699.0,0.03708063566804003,0.06180105944673337,0.06827545615067687,0.8328428487345497,1.4830209525780094,complete
38d80e08-5bd4-4e0e-9d11-a60d55148590,79.0,64.0,236.0,1321.0,0.2300522553299705,12.535586733821086,0.0151176270815778,,,,1700.0,0.04647058823529412,0.03764705882352941,0.1388235294117647,0.7770588235294118,1.4347629792925902,complete
1cd98242-2c09-46dc-8eab-ff593ec4a284,214.0,38.0,109.0,1339.0,0.0851293040860193,33.87599641465421,0.0411459433433597,,,,1700.0,0.12588235294117647,0.02235294117647059,0.06411764705882353,0.7876470588235294,,incomplete
f4b66637-2c73-4d0b-83ba-3f7e3b3f3c06,33.0,147.0,138.0,1383.0,0.5576483705090023,5.1714308738457,0.006317865110694,,,,1701.0,0.019400352733686066,0.08641975308641975,0.08112874779541446,0.8130511463844797,1.3210721405408297,complete
c9f1b338-8d5c-491e-ac9c-cab3df47c1e5,32.0,130.0,89.0,1448.0,0.5710701224679826,5.049887722258984,0.0062230457646941,,,,1699.0,0.01883460859329017,0.07651559741024132,0.052383755150088286,0.8522660388463802,1.3138164097336886,complete
96f2819c-ff4b-467a-a599-1d2a0c792f5f,94.0,54.0,130.0,1422.0,0.1938444130294029,14.877085983192972,0.0182152601444665,,,,1700.0,0.05529411764705883,0.03176470588235294,0.07647058823529412,0.8364705882352941,1.486735746482042,complete
6411e428-3416-4aad-a246-f50fe8f3fb4b,35.0,116.0,137.0,1413.0,0.5232580757747922,5.511314843502178,0.0067492541315591,,,,1701.0,0.0205761316872428,0.06819517930629042,0.0805408583186361,0.8306878306878307,1.1661242586171476,complete
7c4bcab3-4ce3-4a28-92b1-4f8a04c76603,223.0,10.0,137.0,1331.0,0.08185878006828,35.229452449627665,0.0426706816891131,,,,1701.0,0.13109935332157555,0.005878894767783657,0.0805408583186361,0.7824808935920047,1.5094392592826564,complete
22fc6d75-43ef-41aa-993b-b76a84f4c5af,150.0,32.0,156.0,1362.0,0.1213937725811352,23.7560785753861,0.0288562438682379,,,,1700.0,0.08823529411764706,0.018823529411764704,0.09176470588235294,0.8011764705882353,0.925627284332603,complete
86a7ac96-49f1-4da4-b518-37e4ab31a099,184.0,77.0,19.0,1421.0,0.0991248702023477,29.093001525380032,0.0358209767515902,,,,1701.0,0.10817166372721929,0.04526748971193416,0.011169900058788948,0.8353909465020576,10.943193115906624,complete
89639692-ddbf-413e-a0c4-bf75456e2877,152.0,53.0,102.0,1393.0,0.1197749343896882,24.07715783518959,0.0294272264449363,,,,1700.0,0.08941176470588236,0.031176470588235295,0.06,0.8194117647058824,1.2779834193673616,complete
b702c675-432e-4034-b542-ef01ad2fd4ff,63.0,83.0,120.0,1435.0,0.2884340348918623,9.998265291685112,0.0122718793761034,,,,1701.0,0.037037037037037035,0.04879482657260435,0.07054673721340388,0.8436213991769548,1.479734927273428,complete
3b660550-7e2e-4815-ba89-ac39039b2f38,117.0,112.0,130.0,1342.0,0.1561101578654828,18.473109241776253,0.0224618172592045,,,,1701.0,0.06878306878306878,0.06584362139917696,0.07642563198118754,0.7889476778365667,1.5150552994280932,complete
fe183495-7f7b-4949-bc1b-6c7d1ea634b7,84.0,77.0,135.0,1404.0,0.2166760909652046,13.309451851164818,0.0162701341807865,,,,1700.0,0.04941176470588235,0.045294117647058825,0.07941176470588235,0.8258823529411765,1.476384688040581,complete
f180c1df-360c-45fe-9547-101530b6135a,109.0,10.0,94.0,1487.0,0.1665502719824544,17.315132336162158,0.0213563389755535,,,,1700.0,0.06411764705882353,0.0058823529411764705,0.05529411764705883,0.8747058823529412,10.943193115906624,complete
ad3d2a7d-b678-43a0-b803-1cc079e32935,221.0,67.0,155.0,1257.0,0.0822937962289885,35.04322478908985,0.0421496147002248,,,,1700.0,0.13,0.039411764705882354,0.09117647058823529,0.7394117647058823,1.470307716919993,complete
70246cb4-9be2-45b9-8704-bb3f4ea585c5,89.0,158.0,203.0,1250.0,0.2037437054202128,14.154253227368184,0.0170092037316962,,,,1700.0,0.05235294117647059,0.09294117647058824,0.11941176470588236,0.7352941176470589,1.5477423777877997,complete
01cddefc-e6a6-41aa-9052-06286b12b8fe,40.0,30.0,79.0,1550.0,0.4517100270861366,6.3842727127464896,0.0079369096612574,,,,1699.0,0.023543260741612712,0.017657445556209534,0.04649793996468511,0.9123013537374927,0.6190804942944002,complete
83d8158b-ea97-4925-af7c-8fa89acc9319,57.0,82.0,186.0,1375.0,0.3217330719178427,8.963455273060685,0.0109000537967819,,,,1700.0,0.033529411764705884,0.04823529411764706,0.10941176470588235,0.8088235294117647,1.4925292744413268,complete
b8953350-d5ad-4c99-b929-ebfe8febd0df,138.0,174.0,241.0,1148.0,0.1321925332991253,21.81545302165021,0.025910531416006,,,,1701.0,0.08112874779541446,0.10229276895943562,0.14168136390358613,0.6748971193415638,1.9535650409813663,complete
f9db1144-6916-4420-ae44-2bf5f1313a4d,49.0,13.0,79.0,1559.0,0.3720616808898316,7.750972884665089,0.0096409837200731,,,,1700.0,0.028823529411764706,0.007647058823529412,0.04647058823529412,0.9170588235294118,,incomplete
8f7962c4-620f-42e2-812b-2b161525c034,204.0,125.0,23.0,1348.0,0.089321749662392,32.2859775015604,0.0394929491981558,,,,1700.0,0.12,0.07352941176470588,0.013529411764705882,0.7929411764705883,1.4825212448275205,complete
4b2d55e4-a4ec-419a-aade-a8645321f66a,177.0,97.0,113.0,1312.0,0.1028395428594051,28.04213165302162,0.0340066199626478,,,,1699.0,0.10417892878163626,0.05709240729841083,0.06650971159505592,0.772218952324897,1.5282587390723532,complete
cb613f37-04cf-4232-aa8f-9a57445e5eee,68.0,101.0,155.0,1375.0,0.2688209055331972,10.72773709425612,0.0130702727108956,,,,1699.0,0.04002354326074161,0.0594467333725721,0.09123013537374926,0.809299587992937,1.3632116086800945,complete
852b1fcf-ea63-4436-bd20-9ebf44baf999,21.0,57.0,62.0,1561.0,0.8762296512921101,3.291191978892084,0.0041019214926168,,,,1701.0,0.012345679012345678,0.03350970017636684,0.036449147560258674,0.9176954732510288,0.875190320639333,complete
f2e85141-9985-49ff-a6bc-17e2ecbcdc8b,253.0,175.0,231.0,1040.0,0.0718715461180387,40.124919467625,0.0471701834527074,,,,1699.0,0.1489111241907004,0.10300176574455562,0.13596233078281342,0.6121247792819305,10.943193115906624,complete
328c652f-9166-4c49-ad89-6445d14b89f3,134.0,131.0,239.0,1196.0,0.1357944722409224,21.23679964589117,0.0253244937892383,,,,1700.0,0.07882352941176471,0.07705882352941176,0.14058823529411765,0.7035294117647058,1.9833624076220864,complete
6abcfcc8-cf8d-4a5e-a92f-f3afd8023fbd,127.0004986709804,157.64374118481717,59.86794127580763,1355.487818868395,0.1434190094125014,20.107794718519536,0.0245907609484526,,,,1700.0000000000002,0.074706175688812,0.09273161246165715,0.03521643604459272,0.797345775804938,1.7356913764909434,complete
8559907a-1b27-4673-ae0e-602b83d86deb,23.367554851403256,32.59316607629248,18.96466125322551,1625.0746178190786,0.7794690471515859,3.699749221009375,0.0046496041247907,,,,1700.0,0.013745620500825444,0.019172450633113226,0.011155683090132654,0.9559262457759287,1.777046002591415,complete
b683d769-9cd7-454a-b546-4e86afe5e3f4,38.57024184247005,137.34036043330406,186.4782395966573,1337.6111581275686,0.4722367515525867,6.106767401136641,0.0074069572647527,,,,1700.0,0.022688377554394144,0.08078844731370827,0.10969308211568075,0.7868300930162169,1.450678808084109,complete
a6974af8-5b2d-431a-94df-d35c0be3ee54,107.90392542015304,91.49860259777262,93.28708580085724,1407.3103861812172,0.1688009555107794,17.084263482239834,0.020939867968041,,,,1700.0,0.06347289730597237,0.05382270741045448,0.054874756353445436,0.8278296389301277,1.6921409957444526,complete
81f8f6c2-0e42-4680-bc11-c0be02bfd641,143.1576757509081,177.11977652834574,170.28128108333516,1209.441266637411,0.1272323374820519,22.665935854607785,0.0271796531050709,,,,1700.0,0.08421039750053419,0.10418810384020337,0.1001654594607854,0.7114360391984771,1.6606994748030872,complete
f5e32498-0689-4e74-9a45-9c17edf776b9,146.37860550515137,130.1758416403234,34.756282550269496,1388.6892703042558,0.1244327041607505,23.175900736469256,0.0284557599285215,,,,1700.0,0.08610506206185374,0.07657402449430788,0.020444872088393823,0.8168760413554446,1.4901508879599268,complete
1c809d50-4605-4865-aa13-13649203ede8,205.1273772453264,67.97433264129208,228.26872919764995,1198.6295609157314,0.0887950012274663,32.47750391502851,0.038700986796141,,,,1699.9999999999998,0.12066316308548612,0.03998490155370123,0.13427572305744118,0.7050762123033715,1.8323295165621043,complete
fe8e4a28-cb6b-4396-adc3-a51f49838d54,69.17957254238054,19.29049085928303,32.98459167721375,1578.5453449211225,0.2632899430410233,10.953095916582988,0.013683645647598,,,,1699.9999999999998,0.04069386620140032,0.011347347564284136,0.019402700986596327,0.9285560852477193,10.943193115906624,complete
89b8593e-8436-4dfb-8430-1367d273cbc2,19.326118121606942,48.380129694438594,160.40620246173955,1471.887549722215,0.942469956960566,3.0598747246016065,0.0037599236093864,,,,1700.0,0.011368304777415848,0.028458899820257996,0.09435658968337621,0.86581620571895,1.2363672086511168,complete
403cbac3-a2e0-44f0-aca4-9313b8775a4e,83.07116825519711,102.07419160116066,41.69362489554654,1473.1610152480955,0.2192612201905104,13.15253101982332,0.0162757111922535,,,,1699.9999999999998,0.048865393091292425,0.06004364211832981,0.024525661703262674,0.8665653030871151,1.326749122553129,complete
47d95862-b511-4a42-b8b1-961b605f26a3,90.82144523655926,13.532395937428545,120.98473643863504,1474.6614223873771,0.2005504940693647,14.379620520917596,0.0176927203913818,,,,1700.0,0.05342437955091721,0.007960232904369733,0.0711674920227265,0.8674478955219865,1.2614866809069598,complete
649ddf37-37fe-4a30-896b-010286133a28,229.96529601459093,158.88989210068652,58.54650992434074,1252.5983019603816,0.0792044975043975,36.41005360636099,0.0440618014649357,,,,1699.9999999999998,0.13527370353799467,0.09346464241216855,0.03443912348490632,0.7368225305649304,10.943193115906624,complete
a9d67fc5-2e59-4f51-a904-9cac957c9e73,80.17300420349086,36.7082323846744,40.44922520624596,1542.6695382055889,0.2271872670263818,12.693669138002868,0.0157991563134008,,,,1700.0,0.0471605907079358,0.021593077873337883,0.023793661886027037,0.9074526695326993,1.339529648401323,complete
5d67ff81-9548-4a2f-9496-5d3c3c25b3eb,238.3918466334671,121.69629745694716,216.0113697206898,1123.9004861888957,0.07640481824989,37.744216478182,0.0447201438512066,,,,1699.9999999999998,0.14023049801968657,0.07158605732761598,0.12706551160040577,0.6611179330522917,2.109728565694992,complete
289532b3-a4c8-4db7-93ff-9edc14d5d2c8,100.72073371561024,56.41003917053458,229.21385452915365,1313.6553725847016,0.1808394859961466,15.94695972571748,0.0192200421462183,,,,1700.0,0.0592474904209472,0.0331823759826674,0.13483167913479627,0.7727384544615892,1.4882064148494614,complete
43cd6089-f940-463f-bd40-a1f2bf168f67,63.32653758949563,104.92040766772102,116.35742694632464,1415.3956277964587,0.2876248474590063,10.026393844193237,0.0122900798506506,,,,1700.0,0.03725090446440919,0.06171788686336531,0.0684455452625439,0.8325856634096815,1.5335970442453872,complete
fedab157-3d87-4f8b-b09b-590c966aa0ba,79.17455835484178,63.5123068636842,236.2034517196601,1321.109683061814,0.2300522553299705,12.535586733821086,0.0151176270815778,,,,1700.0,0.04657326962049516,0.03736018050804953,0.1389432068939177,0.7771233429775376,1.4006740100008903,complete
48117328-d486-4f9f-96ab-b0034fe30cd5,213.96023272880265,37.943678392016224,109.14368475310854,1338.9524041260725,0.0851293040860193,33.87599641465421,0.0411459433433597,,,,1700.0,0.12585896042870745,0.022319810818833073,0.06420216750182856,0.7876190612506309,1.372152457051219,complete
2027f32f-4921-4edd-95bb-849ab8220e8c,136.0504166665083,77.73521219434689,163.25380730506953,1322.9605638340752,0.1338789410614833,21.540654393700414,0.0260791731864238,,,,1700.0,0.08002965686265195,0.04572659540843935,0.09603165135592326,0.7782120963729854,1.5883311594346847,complete
1e52819b-5c95-48c2-8f70-d460a28eff49,207.6019981216617,178.07089154222822,45.094509067166086,1269.232601268944,0.0877365626491298,32.8693068536644,0.0398878786568426,,,,1700.0,0.12211882242450688,0.10474758326013425,0.026526181804215346,0.7466074125111436,1.6554369802724285,complete
ecc20fb9-daca-4f65-97ce-f1329696f7ec,32.66267181532395,146.57619431869676,137.5305969560077,1383.2305369099718,0.5576483705090023,5.1714308738457,0.006317865110694,,,,1700.0000000000002,0.01921333636195526,0.08622129077570397,0.08090035115059276,0.813665021711748,1.1851528697761284,complete
f59733f7-c03c-4712-934e-fb6ea464b604,31.89500728136396,130.2946172460637,89.35313858654402,1448.4572368860283,0.5710701224679826,5.049887722258984,0.0062230457646941,,,,1700.0,0.018761768989037624,0.07664389249768452,0.0525606697567906,0.8520336687564872,1.2853885942922738,complete
c2755e87-75e2-48c6-b27a-739971d1775c,78.2279023216347,134.9356026919215,66.51648409701009,1420.320010889434,0.2328361770381816,12.385704131910282,0.0152364495724074,,,,1700.0000000000002,0.04601641313037335,0.0793738839364244,0.03912734358647652,0.8354823593467257,1.4767711772974796,complete
2a988138-57f5-40bf-851c-3df09f642f05,93.96342886355411,53.95463881225708,129.8297232383711,1422.252209085818,0.1938444130294029,14.877085983192972,0.0182152601444665,,,,1700.0000000000005,0.055272605213855346,0.03173802283073945,0.07637042543433592,0.8366189465210693,1.480756103484805,complete
0d339e3d-c04d-4f61-8cb0-2fd1f18006e9,34.80937334281116,115.62254977188736,136.5583750468186,1413.009701838483,0.5232580757747922,5.511314843502178,0.0067492541315591,,,,1700.0,0.020476101966359506,0.06801326457169846,0.0803284559098933,0.8311821775520488,1.503571826758174,complete
320cdd85-691d-48fb-9eac-d27b2fc5e5f5,222.50863864686008,10.347905408957942,136.58098759147575,1330.5624683527062,0.08185878006828,35.229452449627665,0.0426706816891131,,,,1700.0,0.130887434498153,0.006087003181739966,0.08034175740675044,0.7826838049133567,1.4028735655065174,complete
a9ad98c9-82d7-4c69-851e-56ddb16bd5f5,185.54149434019536,121.30570267852536,91.55878289996691,1301.5940200813122,0.0981682603077957,29.37650102953885,0.0356430785330758,,,,1700.0,0.10914205549423256,0.07135629569325021,0.05385810758821583,0.7656435412243013,1.5194853929576504,complete
bf04b495-3291-4508-a497-e6d96dc52362,150.04299913417665,31.67099911769417,156.00495023873967,1362.2810515093895,0.1213937725811352,23.7560785753861,0.0288562438682379,,,,1700.0,0.08826058772598627,0.01862999948099657,0.09176761778749393,0.8013417950055233,1.319246890272706,complete
f5458994-6b3e-4176-9427-7cef2bb6c7d5,183.7509161636644,76.54488740522862,18.999017402611383,1420.7051790284956,0.0991248702023477,29.093001525380032,0.0358209767515902,,,,1700.0,0.10808877421392024,0.04502640435601683,0.011175892589771402,0.8357089288402916,1.4526000310250915,complete
3ae01d8c-6757-4aa4-8701-a4f231f6a81c,68.29057595176755,93.94049079145373,85.88734459299906,1451.8815886637797,0.2667174124750411,10.812342446033078,0.0133195556236798,,,,1700.0,0.0401709270304515,0.055259112230266895,0.0505219674076465,0.8540479933316351,1.4763980852284544,complete
9aed2e5c-7127-46bd-8331-51407d127d8f,152.07093042543832,52.733501311874434,102.305771614358,1392.8897966483291,0.1197749343896882,24.07715783518959,0.0294272264449363,,,,1700.0,0.08945348848555196,0.031019706654043785,0.060179865655504705,0.8193469392048995,1.4774294092605826,complete
48c60f84-a45b-4017-9430-12b3234fdc0e,164.00682064416375,168.06690230436868,240.53299671757728,1127.3932803338903,0.1110580989421422,25.96694907862946,0.0307755092975298,,,,1700.0,0.09647460037891986,0.09886288370845217,0.1414899980691631,0.6631725178434649,4.64396281555011,complete
5175dc78-a900-486e-8b14-6b0441555fe2,138.78791081914713,124.84767410911957,165.15736302866725,1271.207052043066,0.1312382728926623,21.974077656131964,0.0264902706661816,,,,1699.9999999999998,0.08163994754067479,0.0734398082994821,0.0971513900168631,0.74776885414298,1.8740316840976023,complete
9694a191-11f7-482c-bb4c-e119489126a4,79.93383858200566,154.2415474749872,162.55816361745565,1303.2664503255517,0.227867021494274,12.65580241093583,0.015319421092056,,,,1700.0000000000002,0.04701990504823862,0.09073032204411009,0.09562244918673861,0.7666273237209127,1.4687967478609725,complete
2a0a2e87-67a7-401a-943d-423159a4a939,238.50383687225133,60.76715383365885,222.6365387740717,1178.092470520018,0.0763689421233158,37.76194772140951,0.0449090067681184,,,,1700.0,0.14029637463073608,0.03574538460803462,0.130962669867101,0.6929955708941282,1.641942817063859,complete
9b9c349b-8f9d-4f0c-829c-fa99e67e90fb,63.14887811736393,82.51106564358193,119.57894105875368,1434.7611151803003,0.2884340348918623,9.998265291685112,0.0122718793761034,,,,1699.9999999999998,0.037146398892567024,0.048535920966812904,0.07034055356397277,0.8439771265766474,1.5378937448662569,complete
ff3ac045-3c39-4fb0-b2c9-bf69d7600548,183.49786694517812,78.52188789816525,183.47711930324903,1254.5031258534077,0.099261566455851,29.05293662963355,0.0348970448670719,,,,1700.0,0.10793992173245771,0.04618934582245014,0.1079277172372053,0.7379430152078869,10.943193115906624,complete
1edc0740-a22f-4216-bd49-d80627b2fb63,234.0481462855917,98.0877230274302,9.3607506438752,1358.503380043103,0.0778228155332628,37.0564850454093,0.0453756398147733,,,,1700.0000000000002,0.1376753801679951,0.0576986606043707,0.005506323908161881,0.7991196353194723,1.4722547210340795,complete
5452fa4a-b64c-46d7-ace2-bf1b31afc3b3,161.95748597151797,64.0639452090959,250.67388773134803,1223.3046810880385,0.1124633764535521,25.64248105418601,0.0305983312517267,,,,1700.0000000000005,0.09526910939501054,0.037684673652409344,0.1474552280772635,0.7195909888753166,10.943193115906624,complete
5edc0763-1f2c-44f2-bf68-db785ae258b0,85.98861472003077,178.39813903974527,108.31929731681475,1327.2939489234093,0.21182206241593,13.614445856623488,0.0165718195761315,,,,1700.0,0.050581538070606336,0.10494008178808545,0.06371723371577338,0.7807611464255348,,complete
4bec4e18-80bb-44d9-8508-cc464f14b287,50.2210523417439,124.2406098557808,164.94082575473143,1360.597512047744,0.3626822789443211,7.951422408600025,0.0096739219879481,,,,1700.0,0.02954179549514347,0.07308271167987106,0.09702401514984202,0.8003514776751435,1.2900067935547908,complete
a180d359-a229-4b3e-a615-2991fd549f42,166.90637082978213,105.54729587184796,82.83123966184186,1344.715093636528,0.1091287625734872,26.426030424912256,0.0322071258801506,,,,1700.0,0.09818021813516596,0.0620866446304988,0.04872425862461286,0.7910088786097224,1.550737308009198,complete
3584700a-8b01-4e59-a53a-1300fd3fac0a,83.47789513445348,57.71626609380468,175.10171902700475,1383.7041197447372,0.2181929202329421,13.216927464563108,0.0160854894089258,,,,1700.0,0.04910464419673734,0.03395074476106157,0.10300101119235573,0.8139435998498454,1.385838656099652,complete
0e6edb88-77c3-4984-a38d-198341bba9e1,190.43688659323485,103.85934509699324,139.81285817734036,1265.8909101324314,0.0956447358498916,30.15158099789209,0.0363534557001475,,,,1699.9999999999998,0.1120216979960205,0.06109373240999603,0.0822428577513767,0.7446417118426067,1.504827205605998,complete
