,uuid,amplitude_distance,phase_distance,sum_ap_distance,sphere_diameter_nm,sphere_pdi,processes_status
100,8a0bd2de-3c21-4148-b402-efebe0043e63,1.0046732264445135,0.4430760178796075,1.4477492443241209,103.61713837296925,0.7513424362134404,success
101,bc2a0ee6-c1d0-4437-bf7c-9c3184bef73f,1.0729635090886285,0.5226304421537977,1.5955939512424262,88.63296745743381,0.6902121721355665,success
102,ced08f31-8bee-4e63-96d4-cdb059f6ab5c,1.0560651416900613,0.46774192571282874,1.52380706740289,99.50849639380635,0.7416479936430522,success
103,61c91192-9f3f-4836-8619-c4a50808f7b6,0.6774636722144555,0.4279879329042962,1.1054516051187517,71.26272771397495,0.9999999999999591,success
104,5a63723b-d247-4738-8b0e-5130a06e53d0,1.0373169070395902,0.44762175091558626,1.4849386579551764,102.8737948130429,0.7546825854237568,success
105,cf246b70-a191-4b99-bd9b-0847ce01744b,1.0369971641521871,0.5192314678326767,1.556228631984864,94.394397582781,0.6978904831858922,success
106,56451304-05fb-48e6-a226-ce4c2bbd1de3,1.0426513731888385,0.6006366504649686,1.643288023653807,90.60326357588897,0.7010760605812063,success
107,517c3f17-e084-4ef0-a79f-a7ee9183f4b9,0.8699965561764116,0.43243959894105716,1.3024361551174688,89.28146531901204,0.6812193856631001,success
108,decddea8-7eee-4ca3-9344-5b6f201057b3,1.0505882903286357,0.5869799648786472,1.6375682552072828,99.49263143902614,0.715564210303542,success
109,bb19470e-967e-4dcd-970d-4fd3588246f3,1.0971942596513313,0.43819566869069443,1.5353899283420258,39.06625961470993,0.6165001206349652,success
110,0cbe4677-2659-4e7f-993b-222b31ebcb86,0.9958232385534204,0.48659326597689484,1.4824165045303153,95.04488675001416,0.7082125164210544,success
111,2811e6fa-3ff3-42bc-a3cf-bcc61a8cf0fd,1.4082586479839578,0.5512377077307119,1.9594963557146698,89.27049938790609,0.6774839844589796,success
112,bcd48064-47e5-45b2-86b0-cf53533c584a,1.0385612416263548,0.5343855725405725,1.5729468141669272,196.4085669086741,0.3265952998002998,success
113,b59dad1a-4440-453a-b36a-9efd6e49a282,1.0767653186830255,0.4637759230605124,1.5405412417435378,97.63118149811115,0.7138130795755702,success
114,7586d345-a4e0-455e-aaf8-ee04edab6bdd,1.180512723698139,0.6130027334157598,1.793515457113899,87.6927956725134,0.6896493494288518,success
115,551d8cf4-45f3-4211-bff9-bac1f9870ec6,1.0576047882859025,0.5093194250899207,1.5669242133758232,80.83164491213364,0.9999999999928587,success
116,d0e19177-de83-4147-ad9f-8c5e3a0aeedd,,,,,,failed
117,ad84fa96-1a1d-4b08-906a-64405d8b14c4,1.1036202083391775,0.5358596597473189,1.6394798680864964,97.41789135986372,0.7118403025012077,success
118,8209442c-5fed-4dc0-ad42-c083465e58eb,0.839061434974538,0.3601294632738913,1.1991908982484292,178.015346083908,0.12074794646365816,success
119,50d45172-6479-4d31-9ef6-bea791278606,0.9275219003611762,0.47856126526549575,1.406083165626672,64.05331167876962,0.9999999999999036,success
120,bfcf29cb-db74-40a1-9d27-911985c3f28f,,,,,,failed
121,a3e0413e-4e1b-4f07-930b-690692b49c03,1.624543755530915,0.523685328231261,2.148229083762176,12.754252207929918,0.311062360537076,success
122,82d46018-8a24-4bb2-92b6-b4626d334344,1.5423148173288255,0.5165756252985098,2.058890442627335,11.640084887098286,0.4077232000984007,success
123,56faa977-e163-444a-9156-e2fa4f7fe338,1.525406415900221,0.7808648471776742,2.306271263077895,594.1854480169898,0.2141069414856922,success
124,a20c37f0-5b38-4a7c-bee3-d0d3d116c9e0,,,,,,failed
125,81c548b0-7ef9-4ff0-b4e6-8977a3bb8ae4,1.3801771998235794,0.4818340385988834,1.862011238422463,16.34199314681145,0.43741517485246506,success
126,12720234-74cc-4a1a-9cdc-cad646138159,,,,,,failed
127,6791de91-caa6-4665-b50a-a0fcbadffcab,1.493196104514136,0.5311969431184174,2.0243930476325533,15.817810888422509,0.3380464798996249,success
128,74579cb8-62f3-4d9e-8f66-6ca76a8ff53a,1.5469959456169748,0.5219387347249949,2.06893468034197,12.49367845017792,0.42189608344559826,success
129,8d373b7d-c3a9-4148-8bcd-46021e36cb01,1.3483486149542283,0.5258722810008134,1.8742208959550417,25.541071988694494,0.18384302259047985,success
130,da8a1479-69d0-45be-b579-65c7a1dfa21b,1.5331897845466382,0.7236559279001114,2.25684571244675,610.2587197266299,0.1897892285208793,success
131,ea0d2ca6-8818-45f8-b5e3-04858133284a,1.460387241331867,0.5250847653370067,1.9854720066688736,16.62740018472764,0.3488619796629761,success
132,86790201-b18a-4f73-907d-61e0d3d0c114,1.5580686592897988,0.49443027900251724,2.0524989382923158,11.775518493655861,0.4131955970477913,success
133,c0c257a6-ec89-4274-8d2a-38b479f2eece,1.5111728070394452,0.5134996602578957,2.024672467297341,12.672379070140403,0.4269510054963782,success
134,defeadd7-5618-448a-bc01-6cf057fbe1ac,1.5654917200317677,0.7221499076330754,2.287641627664843,276.22484793556043,0.17913149383094074,success
135,0ec4dd81-7487-4689-96b9-b0f646a2047d,1.30380914006089,0.487639455594871,1.791448595655761,10.207922098202662,0.999999999995099,success
136,ab43267e-6f46-4c9a-bc6a-ba6240fcb2fb,1.1896452295089104,0.4205781013081992,1.6102233308171097,16.79795980841866,0.9999999999920164,success
137,be0d7554-70c4-4a1f-a312-eea5e9ae1e45,1.652984607718944,0.5669919795270533,2.2199765872459976,10.849522523905565,0.40288492338873017,success
138,23709b8a-dfbe-4f00-b9a7-644344ee10e2,1.655497011757081,0.524533588961543,2.180030600718624,12.251273482194964,0.301541199774468,success
139,f9b8246e-8b80-4955-9560-ada457bad27c,1.2730434990688864,0.43175381615910646,1.7047973152279927,26.261794197601887,0.41247492770215766,success
140,0799ec06-5d0f-4589-a10c-b9a98c310f5c,1.4223861268254088,0.7422960491590298,2.1646821759844386,248.65519041967144,0.17227388231991447,success
141,3f24b844-1e01-4b2d-976d-9083d8131fe3,1.6158442165618687,0.736640732877635,2.3524849494395035,171.58426130256984,0.07446011647744263,success
142,3988b456-0f05-4af3-af65-7da9eab0ee6c,,,,,,failed
143,21d4f4ac-db02-41f9-b1ad-00c2e61fc894,0.7723310202190883,0.3365458293963004,1.1088768496153887,81.66474483384611,0.1382268096047345,success
144,7371d32e-f23b-42a1-93d2-565008fc710f,1.2637196647024829,0.44205123447495076,1.7057708991774336,37.114698836251264,0.19410405974661404,success
145,13a21dba-b25c-4ec6-945b-e13b30d2d50f,1.3841890755196762,0.548035193874655,1.9322242693943312,442.38605036572625,0.1651500703037668,success
146,1af462f0-d499-436c-bf10-135830a958c5,1.2888604882511763,0.49142073735929237,1.7802812256104685,30.76827824616884,0.18895467188027218,success
147,3af12ee2-596f-48b6-8c5b-565269a55562,1.5621396951390807,0.7404660680494429,2.3026057631885237,256.01048995336544,0.17410878247009098,success
148,9cabbf21-c7c6-4d8c-b88f-27e18a59fa8d,1.355904842863707,0.5070533457867092,1.8629581886504163,23.253695533823368,0.24813760074797714,success
149,c1a8b4e0-1bd4-4ea2-9cb4-f3a5e09fb320,1.594683868539569,0.7318698870735142,2.3265537556130833,257.08236256039766,0.17435284443351096,success
150,02bb1532-f5b4-4970-a885-68b4b420114e,1.455122605796014,0.498073196823609,1.953195802619623,17.10185278718812,0.3242067413858767,success
151,5f681f1c-0c9a-4fe9-822f-9b8173449c11,1.6142404671469388,0.5391227183079068,2.153363185454846,13.32599501464004,0.31242789962785006,success
152,37300e48-9860-4742-8c2b-0ca12c5d51d1,1.6273196747783236,0.7660184856591897,2.3933381604375135,262.77001482915466,0.17580984928878418,success
153,131f3c99-0c3f-430d-880c-effef7248f1f,1.6133978765390329,0.7861536177593794,2.399551494298412,218.97527638903847,0.16484292136246564,success
154,9184744f-b57b-466e-ac26-2628b429fdda,0.7796447475950181,0.438206706836299,1.217851454431317,54.35862335283821,0.3279969188773155,success
155,d027691b-6a39-43f7-8527-56dd93433485,1.5656360946160568,0.7570072141256977,2.3226433087417546,256.9067065792377,0.17431192324859746,success
156,1e26acd9-0b68-4941-96c0-f56653643d27,1.51792121688333,0.5250217919241386,2.0429430088074687,14.600306505811625,0.3119936282131036,success
157,d298bae0-5f86-4a29-b399-111644195748,1.0541236234172646,0.5120968674556232,1.5662204908728878,48.085947901656354,0.12504758932308047,success
158,4d0ecb5c-939e-4cf3-ad18-c4651703d936,1.3375369236492383,0.7787700352635766,2.1163069589128147,256.7694590525748,0.17430650139036646,success
159,29583b9e-3026-4b38-b781-e1b63ff2fa04,1.5905994577151477,0.7212511318275403,2.311850589542688,219.55718276499238,0.1649614805366945,success
160,a6621988-f817-478a-9202-f2eda1c99aef,1.0949161615192937,0.4514882100123125,1.5464043715316063,31.289295086053254,0.562792751197353,success
161,ee49095a-c041-4633-b695-6863ffcee3fa,1.058212219378577,0.5259980878442626,1.5842103072228397,98.4097239603783,0.737377872928443,success
162,61d40454-5d5c-4663-a704-f6f59478e7b9,0.9882719215216541,0.5182610781709687,1.5065329996926229,92.36593853966896,0.693669889179854,success
163,46a44e80-dbc4-4e33-906e-dcfc99b242f2,1.411032275532018,0.5578150638762787,1.9688473394082966,84.98458825614645,0.647116850309277,success
164,c8a04429-83dd-4779-a587-8e58a018413f,0.9788892765220787,0.5342801301562273,1.5131694066783061,43.796508841651494,0.5170447145890892,success
165,a53538a9-2e62-41df-ab0b-de034c8bd0aa,0.5779292312144959,0.3294160735416576,0.9073453047561535,82.66821429825923,0.09136537516776942,success
166,0b01d93a-fb4d-400b-aff8-0a7d907a56c8,0.6396271523665165,0.2544177933092301,0.8940449456757465,90.8154207174678,0.13466639047477985,success
167,d8a17275-4162-4633-bb9d-09d514ab7cb9,0.5917476751355139,0.32482859483402515,0.916576269969539,85.88363182067312,0.08717249174171117,success
168,9f62f2c7-89e5-4122-8d6c-f876026d5975,1.1130998728281387,0.5705046602038722,1.6836045330320109,85.38024145030758,0.6708492300748656,success
169,e7968010-0689-42a7-8797-2a3e9b7ae66c,1.0158430619442342,0.49631599742573185,1.512159059369966,81.61439892788432,0.9999999999988798,success
170,ff80ecc0-2e1e-4fbd-ae0a-edeb9a9ff1dd,0.7703639717423258,0.4289537657097671,1.199317737452093,64.50109641189087,0.9999999999998572,success
171,97eb1065-a266-4bf0-8d3d-70c6c45e135d,0.49340919627520363,0.26548978956489927,0.758898985840103,62.2454420543027,0.5395504658212269,success
172,7f042b90-a311-4af9-bb43-69e8c874b62c,0.560513198780875,0.33395682691943024,0.8944700257003053,76.26774283108234,0.11388260362625585,success
173,23754685-93a7-40a9-aefd-34d561daf1a9,0.7910650845880003,0.4223119020092662,1.2133769865972666,53.78125828210462,0.580303052472007,success
174,80a0d61f-b6eb-4ce7-87e3-fa6ae0e37e4c,1.0191220011203783,0.46252211699452317,1.4816441181149016,177.766369188105,0.2204428567024183,success
175,fd6bad8e-aedb-430a-a5bd-e667c317cbb5,1.7157977410756813,0.575287121535144,2.291084862610825,11.472663405466655,0.2789204277593458,success
176,4cc6ca70-fd71-4099-a5dc-4f04f5a0558e,1.0326620444833867,0.5169886967735166,1.5496507412569032,93.70195683976908,0.7002309519191909,success
177,9d522d04-006c-4226-847e-27f987ea389d,0.7703289643246579,0.49243396088277075,1.2627629252074286,81.88345742365784,0.6385936463265807,success
178,326de561-5b2e-46d0-a192-b9bff6174040,0.9215302139915699,0.4718591128014691,1.3933893267930388,69.81097986798133,0.9999999999997142,success
179,1a084599-bbe6-4de7-89ef-9791617c5e9f,0.6127759167445526,0.34095034155563214,0.9537262583001846,81.63335974369363,0.07804970838385421,success
180,f0a886af-f326-4c5f-ba18-ac69dd3177b9,1.1254816594089498,0.43953476041992245,1.5650164198288723,60.918861185743495,0.16071787376044525,success
181,ff983e1b-2a80-4131-ac10-7f8fdef11fec,1.035105495812319,0.4556999808389498,1.4908054766512686,100.93546293744544,0.7474170781599251,success
182,5807e74f-9d51-4612-840f-1e9e913af112,0.7560576110259017,0.35294583728047363,1.1090034483063753,153.65008673883213,0.1399734388596851,success
183,fde8e8a8-dbf8-4c34-96d0-07d004f97c02,0.8904423409508602,0.36782655513272544,1.2582688960835857,108.31265041767351,0.20497116251168182,success
184,1c6baba0-ebdd-4e85-982c-5f83fe191312,1.1174062814444916,0.571617235595057,1.6890235170395487,82.59820093168392,0.6463063334412127,success
185,cbb3d083-994b-4677-b507-3cdc98c3861b,1.1475669876010697,0.6142420205741181,1.7618090081751878,86.83752982626486,0.6788729402128091,success
186,bdbab155-503c-455f-a133-8cd6be1edaff,0.8753005902022146,0.3651204823774572,1.2404210725796718,106.69120369543502,0.17651977871247845,success
187,38190afc-ea48-4c3b-8c2e-edd9cab5abf9,1.0396073904525145,0.4421701017871047,1.4817774922396192,102.14308235076355,0.7337252296329639,success
188,1468528a-c926-4cdf-8982-dc31a2cc397b,0.9107722938445105,0.5975283949874503,1.5083006888319608,94.19977618573189,0.7179200102250328,success
189,08189d6c-3d71-412d-bdd8-9aec48c0b3a7,1.0689845331543049,0.548986139457652,1.617970672611957,85.27866671504907,0.6806397903713729,success
190,1ac99397-b138-4836-a940-50a40a1ae83c,0.5815205578406805,0.3699441661876999,0.9514647240283803,71.40698241041177,0.10453355304180573,success
191,f25a70f2-6079-4953-8b41-51b60e129fe1,1.0328161617395182,0.4564818719074953,1.4892980336470134,205.41147556444494,0.32170672040287507,success
192,51c0142b-f0e3-4fe5-8733-f22fc5bc5b10,1.2131453268362022,0.4026068559971678,1.61575218283337,28.92587645122598,0.41012298302464295,success
193,ba69b584-1afd-4436-b67b-41028e68893b,1.0299915495575405,0.4202871006632046,1.4502786502207452,109.74064854003052,0.4357532810267776,success
194,81c188d3-242b-4913-b293-cf022d523bf1,1.0404573233854686,0.43624910520210924,1.476706428587578,105.27189915653298,0.7691686473290006,success
195,52812388-4002-435e-a8df-fc39c962903f,0.8628539657807485,0.362437933383948,1.2252918991646964,110.69314884637815,0.2095753989622262,success
196,f9c5e673-ef4c-4e1e-832d-307ab7bd2d99,0.9691975889680589,0.38913237917884935,1.3583299681469083,84.37110378346358,0.2858229379656186,success
197,bdbbf131-7db4-4768-846e-2de75e623ef2,0.89138196558824,0.5661664691133957,1.4575484347016356,95.61834928203129,0.710525312891416,success
198,f0f8a098-6c89-409b-8fe3-ffd4b4f106a8,0.8734017742079394,0.4150115953570501,1.2884133695649895,41.2623764079302,0.5037418800382325,success
199,2e8bb17e-1309-48a3-b163-fc3b9d98c2ce,0.6851143664713528,0.27536126728161814,0.960475633752971,68.61219048903317,0.5576466204691365,success
